step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
27,0.29631268978118896,0.8489583134651184,,,,,,,,2025-09-11T18:08:37.4820000Z
28,0.27091798186302185,0.8854166865348816,,,,,,,,2025-09-11T18:08:38.9930000Z
29,0.3347592353820801,0.8333333134651184,,,,,,,,2025-09-11T18:08:39.9260000Z
30,0.2950004041194916,0.8645833134651184,,0.2674025098482768,0.8645833333333334,,,,,2025-09-11T18:08:44.3610000Z
31,0.2868891954421997,0.8541666865348816,,,,,,,,2025-09-11T18:08:51.3710000Z
32,0.31091800332069397,0.859375,,,,,,,,2025-09-11T18:08:55.6120000Z
33,0.2939746081829071,0.8489583134651184,,,,,,,,2025-09-11T18:08:56.8380000Z
34,0.2748167812824249,0.8958333134651184,,,,,,,,2025-09-11T18:08:58.0570000Z
35,0.28613534569740295,0.8854166865348816,,,,,,,,2025-09-11T18:08:58.9820000Z
36,0.2903948724269867,0.8541666865348816,,,,,,,,2025-09-11T18:09:00.1990000Z
37,0.2773681581020355,0.8697916865348816,,,,,,,,2025-09-11T18:09:01.4210000Z
38,0.27376651763916016,0.875,,,,,,,,2025-09-11T18:09:02.6710000Z
39,0.30382129549980164,0.8489583134651184,,,,,,,,2025-09-11T18:09:03.9140000Z
40,0.336212158203125,0.8385416865348816,,0.289328138033549,0.8489583333333334,,,,,2025-09-11T18:09:08.3650000Z
41,0.27197209000587463,0.8645833134651184,,,,,,,,2025-09-11T18:09:10.5560000Z
42,0.34812864661216736,0.796875,,,,,,,,2025-09-11T18:09:14.8060000Z
43,0.2771948277950287,0.890625,,,,,,,,2025-09-11T18:09:16.0120000Z
44,0.27848777174949646,0.875,,,,,,,,2025-09-11T18:09:17.2410000Z
45,0.30428019165992737,0.8541666865348816,,,,,,,,2025-09-11T18:09:18.1500000Z
46,0.3168640434741974,0.8489583134651184,,,,,,,,2025-09-11T18:09:19.6860000Z
47,0.2569795548915863,0.859375,,,,,,,,2025-09-11T18:09:23.9240000Z
48,0.2825130522251129,0.8489583134651184,,,,,,,,2025-09-11T18:09:25.1610000Z
49,0.3183235824108124,0.8541666865348816,,,,,,,,2025-09-11T18:09:26.3920000Z
50,0.26633426547050476,0.8697916865348816,,0.29682066043217975,0.859375,,,,,2025-09-11T18:09:30.8320000Z
51,0.3542626202106476,0.8125,,,,,,,,2025-09-11T18:09:33.0360000Z
