step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
100,0.21741414070129395,0.890625,,0.3549272020657857,0.8333333333333334,,,,,2025-09-11T21:49:08.1530000Z
101,0.2754885256290436,0.875,,,,,,,,2025-09-11T21:49:10.3070000Z
102,0.30355024337768555,0.84375,,,,,,,,2025-09-11T21:49:11.5020000Z
103,0.27669480443000793,0.8489583134651184,,,,,,,,2025-09-11T21:49:12.7080000Z
104,0.2755672037601471,0.875,,,,,,,,2025-09-11T21:49:13.6570000Z
105,0.33433249592781067,0.828125,,,,,,,,2025-09-11T21:49:15.1400000Z
106,0.28134235739707947,0.859375,,,,,,,,2025-09-11T21:49:19.3400000Z
107,0.28120526671409607,0.8802083134651184,,,,,,,,2025-09-11T21:49:20.5450000Z
108,0.3069297969341278,0.84375,,,,,,,,2025-09-11T21:49:21.7490000Z
109,0.24519802629947662,0.9010416865348816,,,,,,,,2025-09-11T21:49:22.9440000Z
110,0.287171870470047,0.875,,0.30960503220558167,0.8489583333333334,,,,,2025-09-11T21:49:27.3450000Z
111,0.24206776916980743,0.9010416865348816,,,,,,,,2025-09-11T21:49:29.5000000Z
112,0.3058363199234009,0.8541666865348816,,,,,,,,2025-09-11T21:49:30.3770000Z
113,0.28332802653312683,0.8697916865348816,,,,,,,,2025-09-11T21:49:31.8650000Z
114,0.3014986515045166,0.859375,,,,,,,,2025-09-11T21:49:33.0310000Z
115,0.2938458025455475,0.859375,,,,,,,,2025-09-11T21:49:34.2260000Z
116,0.2610539495944977,0.8802083134651184,,,,,,,,2025-09-11T21:49:35.4240000Z
117,0.29315775632858276,0.8802083134651184,,,,,,,,2025-09-11T21:49:36.6150000Z
118,0.27938342094421387,0.859375,,,,,,,,2025-09-11T21:49:37.7850000Z
119,0.24581968784332275,0.90625,,,,,,,,2025-09-11T21:49:38.9830000Z
120,0.303266316652298,0.8802083134651184,,0.26671884457270306,0.890625,,,,,2025-09-11T21:49:43.3550000Z
121,0.30957087874412537,0.8541666865348816,,,,,,,,2025-09-11T21:49:45.5070000Z
122,0.32683777809143066,0.8489583134651184,,,,,,,,2025-09-11T21:49:46.7100000Z
123,0.30731701850891113,0.8541666865348816,,,,,,,,2025-09-11T21:49:47.8760000Z
124,0.28107884526252747,0.8697916865348816,,,,,,,,2025-09-11T21:49:49.0460000Z
125,0.325332373380661,0.8333333134651184,,,,,,,,2025-09-11T21:49:50.2530000Z
126,0.2601076066493988,0.8489583134651184,,,,,,,,2025-09-11T21:49:51.4550000Z
127,0.2943834364414215,0.875,,,,,,,,2025-09-11T21:49:52.6260000Z
128,0.268261581659317,0.8802083134651184,,,,,,,,2025-09-11T21:49:53.8230000Z
129,0.3495424687862396,0.828125,,,,,,,,2025-09-11T21:49:55.0190000Z
130,0.2776264250278473,0.890625,,0.3013784984747569,0.8489583333333334,,,,,2025-09-11T21:49:59.4280000Z
131,0.2852446138858795,0.875,,,,,,,,2025-09-11T21:50:01.5870000Z
132,0.2599226236343384,0.8697916865348816,,,,,,,,2025-09-11T21:50:02.7800000Z
133,0.25942108035087585,0.8958333134651184,,,,,,,,2025-09-11T21:50:03.9540000Z
134,0.29078543186187744,0.8645833134651184,,,,,,,,2025-09-11T21:50:05.1540000Z
135,0.32543492317199707,0.8541666865348816,,,,,,,,2025-09-11T21:50:06.3460000Z
136,0.31934288144111633,0.8333333134651184,,,,,,,,2025-09-11T21:50:07.5440000Z
137,0.28050488233566284,0.859375,,,,,,,,2025-09-11T21:50:08.7200000Z
138,0.25297674536705017,0.875,,,,,,,,2025-09-11T21:50:09.8870000Z
139,0.2939949929714203,0.8541666865348816,,,,,,,,2025-09-11T21:50:14.0740000Z
140,0.259358674287796,0.890625,,0.3246314525604248,0.8333333333333334,,,,,2025-09-11T21:50:18.4920000Z
141,0.2933805286884308,0.8489583134651184,,,,,,,,2025-09-11T21:50:20.6170000Z
142,0.3132134974002838,0.8541666865348816,,,,,,,,2025-09-11T21:50:21.7980000Z
143,0.28403106331825256,0.8541666865348816,,,,,,,,2025-09-11T21:50:23.0060000Z
144,0.2547629177570343,0.875,,,,,,,,2025-09-11T21:50:24.1770000Z
145,0.31095758080482483,0.8489583134651184,,,,,,,,2025-09-11T21:50:25.3550000Z
146,0.24357260763645172,0.8802083134651184,,,,,,,,2025-09-11T21:50:26.5220000Z
147,0.29416903853416443,0.8385416865348816,,,,,,,,2025-09-11T21:50:27.9850000Z
148,0.28202271461486816,0.875,,,,,,,,2025-09-11T21:50:29.1630000Z
149,0.28027355670928955,0.8697916865348816,,,,,,,,2025-09-11T21:50:30.3300000Z
150,0.3591439723968506,0.828125,,0.26999129851659137,0.8802083333333334,,,,,2025-09-11T21:50:35.0330000Z
151,0.286651611328125,0.875,,,,,,,,2025-09-11T21:50:36.8870000Z
152,0.29412558674812317,0.84375,,,,,,,,2025-09-11T21:50:38.0700000Z
153,0.24662260711193085,0.8958333134651184,,,,,,,,2025-09-11T21:50:39.5500000Z
154,0.265519380569458,0.8802083134651184,,,,,,,,2025-09-11T21:50:40.7300000Z
155,0.30506500601768494,0.8645833134651184,,,,,,,,2025-09-11T21:50:41.9060000Z
156,0.2997521460056305,0.8541666865348816,,,,,,,,2025-09-11T21:50:43.0650000Z
157,0.31607934832572937,0.8333333134651184,,,,,,,,2025-09-11T21:50:44.2420000Z
158,0.3261232078075409,0.8385416865348816,,,,,,,,2025-09-11T21:50:45.4090000Z
159,0.30654340982437134,0.8541666865348816,,,,,,,,2025-09-11T21:50:46.5800000Z
160,0.24448363482952118,0.8802083134651184,,0.2943435609340668,0.8385416666666666,,,,,2025-09-11T21:50:51.2560000Z
161,0.30320361256599426,0.8645833134651184,,,,,,,,2025-09-11T21:50:53.4050000Z
162,0.3266192674636841,0.859375,,,,,,,,2025-09-11T21:50:54.6140000Z
163,0.3377971649169922,0.8385416865348816,,,,,,,,2025-09-11T21:50:55.8110000Z
164,0.3028903901576996,0.8489583134651184,,,,,,,,2025-09-11T21:50:56.9950000Z
165,0.3047482669353485,0.8489583134651184,,,,,,,,2025-09-11T21:50:58.2000000Z
166,0.27513352036476135,0.8697916865348816,,,,,,,,2025-09-11T21:50:59.3770000Z
167,0.2755768299102783,0.8697916865348816,,,,,,,,2025-09-11T21:51:00.5800000Z
168,0.25690504908561707,0.90625,,,,,,,,2025-09-11T21:51:01.7560000Z
169,0.2663939893245697,0.8645833134651184,,,,,,,,2025-09-11T21:51:02.9310000Z
170,0.32437554001808167,0.8541666865348816,,0.2931779821713765,0.875,,,,,2025-09-11T21:51:07.3820000Z
171,0.33358868956565857,0.828125,,,,,,,,2025-09-11T21:51:09.5480000Z
172,0.26266467571258545,0.8854166865348816,,,,,,,,2025-09-11T21:51:10.7220000Z
173,0.2907368540763855,0.8697916865348816,,,,,,,,2025-09-11T21:51:11.9420000Z
174,0.29761871695518494,0.84375,,,,,,,,2025-09-11T21:51:13.1670000Z
175,0.29859110713005066,0.8489583134651184,,,,,,,,2025-09-11T21:51:14.3680000Z
176,0.2892293930053711,0.859375,,,,,,,,2025-09-11T21:51:15.5680000Z
177,0.28512540459632874,0.859375,,,,,,,,2025-09-11T21:51:16.7790000Z
178,0.2957782745361328,0.875,,,,,,,,2025-09-11T21:51:17.9640000Z
179,0.3002781867980957,0.8645833134651184,,,,,,,,2025-09-11T21:51:19.1470000Z
180,0.2605343759059906,0.859375,,0.2891872823238373,0.8541666666666666,,,,,2025-09-11T21:51:23.5640000Z
181,0.27222421765327454,0.8802083134651184,,,,,,,,2025-09-11T21:51:25.6930000Z
182,0.30506277084350586,0.8645833134651184,,,,,,,,2025-09-11T21:51:26.8700000Z
183,0.3282754719257355,0.84375,,,,,,,,2025-09-11T21:51:28.0650000Z
184,0.27309301495552063,0.8802083134651184,,,,,,,,2025-09-11T21:51:29.2840000Z
185,0.284201055765152,0.8645833134651184,,,,,,,,2025-09-11T21:51:30.4980000Z
186,0.2985961139202118,0.875,,,,,,,,2025-09-11T21:51:31.6610000Z
187,0.2798067629337311,0.875,,,,,,,,2025-09-11T21:51:32.8640000Z
188,0.29766103625297546,0.8541666865348816,,,,,,,,2025-09-11T21:51:34.0690000Z
189,0.26823878288269043,0.8958333134651184,,,,,,,,2025-09-11T21:51:35.9570000Z
190,0.33185768127441406,0.84375,,0.2864861488342285,0.8802083333333334,,,,,2025-09-11T21:51:40.9920000Z
191,0.2722712755203247,0.8958333134651184,,,,,,,,2025-09-11T21:51:43.1560000Z
192,0.33617326617240906,0.8125,,,,,,,,2025-09-11T21:51:44.3760000Z
193,0.25452062487602234,0.8697916865348816,,,,,,,,2025-09-11T21:51:45.5840000Z
194,0.30018171668052673,0.8489583134651184,,,,,,,,2025-09-11T21:51:46.7890000Z
195,0.24002401530742645,0.8854166865348816,,,,,,,,2025-09-11T21:51:47.7050000Z
196,0.2961767017841339,0.8802083134651184,,,,,,,,2025-09-11T21:51:48.9370000Z
197,0.30079999566078186,0.8489583134651184,,,,,,,,2025-09-11T21:51:50.1420000Z
198,0.33512821793556213,0.8385416865348816,,,,,,,,2025-09-11T21:51:51.3210000Z
199,0.31791433691978455,0.8385416865348816,,,,,,,,2025-09-11T21:51:52.5490000Z
200,0.27617010474205017,0.890625,,0.3165910045305888,0.84375,,,,,2025-09-11T21:51:57.2600000Z
201,0.3373536169528961,0.8385416865348816,,,,,,,,2025-09-11T21:51:59.4460000Z
202,0.2689228057861328,0.8958333134651184,,,,,,,,2025-09-11T21:52:00.6730000Z
203,0.2811466455459595,0.8541666865348816,,,,,,,,2025-09-11T21:52:01.5830000Z
204,0.2670278251171112,0.8802083134651184,,,,,,,,2025-09-11T21:52:03.0880000Z
205,0.2854134142398834,0.859375,,,,,,,,2025-09-11T21:52:04.2720000Z
206,0.28121471405029297,0.859375,,,,,,,,2025-09-11T21:52:05.5140000Z
207,0.31924477219581604,0.859375,,,,,,,,2025-09-11T21:52:06.3930000Z
208,0.28383198380470276,0.8541666865348816,,,,,,,,2025-09-11T21:52:07.5750000Z
209,0.3183620870113373,0.859375,,,,,,,,2025-09-11T21:52:09.0540000Z
210,0.28089001774787903,0.8489583134651184,,0.3161330322424571,0.8697916666666666,,,,,2025-09-11T21:52:13.4910000Z
211,0.33273252844810486,0.84375,,,,,,,,2025-09-11T21:52:15.6550000Z
212,0.2987537086009979,0.8385416865348816,,,,,,,,2025-09-11T21:52:16.8230000Z
213,0.2660038471221924,0.875,,,,,,,,2025-09-11T21:52:18.0450000Z
214,0.31973889470100403,0.8541666865348816,,,,,,,,2025-09-11T21:52:19.2470000Z
215,0.30135253071784973,0.859375,,,,,,,,2025-09-11T21:52:20.4490000Z
216,0.2708658277988434,0.8802083134651184,,,,,,,,2025-09-11T21:52:21.6700000Z
217,0.2985656261444092,0.828125,,,,,,,,2025-09-11T21:52:22.8860000Z
218,0.28009411692619324,0.8802083134651184,,,,,,,,2025-09-11T21:52:24.0970000Z
219,0.29609888792037964,0.84375,,,,,,,,2025-09-11T21:52:25.0080000Z
220,0.29042476415634155,0.859375,,0.27223072449366253,0.8697916666666666,,,,,2025-09-11T21:52:29.7440000Z
221,0.2679117023944855,0.8958333134651184,,,,,,,,2025-09-11T21:52:31.9090000Z
222,0.29872822761535645,0.8541666865348816,,,,,,,,2025-09-11T21:52:32.8240000Z
223,0.2788298428058624,0.8802083134651184,,,,,,,,2025-09-11T21:52:34.3360000Z
224,0.25364556908607483,0.8958333134651184,,,,,,,,2025-09-11T21:52:35.2530000Z
225,0.2812249958515167,0.8697916865348816,,,,,,,,2025-09-11T21:52:36.4760000Z
226,0.27167704701423645,0.8697916865348816,,,,,,,,2025-09-11T21:52:37.7060000Z
227,0.27516111731529236,0.84375,,,,,,,,2025-09-11T21:52:38.9150000Z
228,0.31066808104515076,0.8385416865348816,,,,,,,,2025-09-11T21:52:40.1240000Z
229,0.29917630553245544,0.8333333134651184,,,,,,,,2025-09-11T21:52:41.3360000Z
230,0.25966447591781616,0.8854166865348816,,0.2991996606190999,0.8645833333333334,,,,,2025-09-11T21:52:45.7610000Z
231,0.2766221761703491,0.8645833134651184,,,,,,,,2025-09-11T21:52:47.9390000Z
232,0.32461461424827576,0.8541666865348816,,,,,,,,2025-09-11T21:52:48.8560000Z
233,0.3602590262889862,0.8125,,,,,,,,2025-09-11T21:52:50.0600000Z
234,0.24755024909973145,0.875,,,,,,,,2025-09-11T21:52:51.2980000Z
235,0.27814194560050964,0.8697916865348816,,,,,,,,2025-09-11T21:52:52.5160000Z
236,0.30348995327949524,0.8489583134651184,,,,,,,,2025-09-11T21:52:53.7250000Z
237,0.27172398567199707,0.8697916865348816,,,,,,,,2025-09-11T21:52:54.9450000Z
238,0.26135897636413574,0.890625,,,,,,,,2025-09-11T21:52:56.1570000Z
239,0.3059522211551666,0.84375,,,,,,,,2025-09-11T21:52:57.3550000Z
240,0.2692604959011078,0.875,,0.28133171796798706,0.859375,,,,,2025-09-11T21:53:01.7940000Z
241,0.26663509011268616,0.875,,,,,,,,2025-09-11T21:53:03.9920000Z
242,0.3131934404373169,0.828125,,,,,,,,2025-09-11T21:53:05.1890000Z
243,0.3135819733142853,0.84375,,,,,,,,2025-09-11T21:53:06.4040000Z
244,0.3339909613132477,0.8489583134651184,,,,,,,,2025-09-11T21:53:07.3190000Z
245,0.27139660716056824,0.890625,,,,,,,,2025-09-11T21:53:08.5210000Z
246,0.2929840683937073,0.8697916865348816,,,,,,,,2025-09-11T21:53:09.7310000Z
247,0.29296472668647766,0.859375,,,,,,,,2025-09-11T21:53:11.2320000Z
248,0.2750425934791565,0.890625,,,,,,,,2025-09-11T21:53:12.1720000Z
249,0.28323566913604736,0.8541666865348816,,,,,,,,2025-09-11T21:53:13.3740000Z
250,0.34508728981018066,0.8333333134651184,,0.2752271095911662,0.8645833333333334,,,,,2025-09-11T21:53:18.1090000Z
251,0.3146023154258728,0.859375,,,,,,,,2025-09-11T21:53:20.3250000Z
252,0.31911641359329224,0.828125,,,,,,,,2025-09-11T21:53:21.2350000Z
253,0.30167362093925476,0.828125,,,,,,,,2025-09-11T21:53:22.4460000Z
254,0.28296637535095215,0.8802083134651184,,,,,,,,2025-09-11T21:53:23.6730000Z
255,0.35245776176452637,0.8385416865348816,,,,,,,,2025-09-11T21:53:24.8760000Z
256,0.2706352472305298,0.8645833134651184,,,,,,,,2025-09-11T21:53:26.0830000Z
257,0.2708137333393097,0.859375,,,,,,,,2025-09-11T21:53:27.2840000Z
258,0.27443695068359375,0.8697916865348816,,,,,,,,2025-09-11T21:53:28.5010000Z
259,0.29108959436416626,0.8541666865348816,,,,,,,,2025-09-11T21:53:29.7050000Z
260,0.2979668378829956,0.8645833134651184,,0.24969390034675598,0.890625,,,,,2025-09-11T21:53:34.1270000Z
261,0.2718927562236786,0.8645833134651184,,,,,,,,2025-09-11T21:53:36.2920000Z
262,0.30773618817329407,0.859375,,,,,,,,2025-09-11T21:53:37.5040000Z
263,0.2513219118118286,0.890625,,,,,,,,2025-09-11T21:53:38.7030000Z
264,0.27568677067756653,0.8802083134651184,,,,,,,,2025-09-11T21:53:39.9140000Z
265,0.2783629596233368,0.8697916865348816,,,,,,,,2025-09-11T21:53:41.0920000Z
266,0.31925010681152344,0.8385416865348816,,,,,,,,2025-09-11T21:53:42.3060000Z
267,0.28097549080848694,0.8541666865348816,,,,,,,,2025-09-11T21:53:43.5260000Z
268,0.2761955261230469,0.8802083134651184,,,,,,,,2025-09-11T21:53:44.7430000Z
269,0.2645692825317383,0.890625,,,,,,,,2025-09-11T21:53:45.9470000Z
270,0.28697657585144043,0.84375,,0.2556145389874776,0.8854166666666666,,,,,2025-09-11T21:53:50.3680000Z
271,0.28880998492240906,0.8697916865348816,,,,,,,,2025-09-11T21:53:52.5610000Z
272,0.34016314148902893,0.8385416865348816,,,,,,,,2025-09-11T21:53:53.4680000Z
273,0.3645242154598236,0.828125,,,,,,,,2025-09-11T21:53:54.6740000Z
274,0.30587178468704224,0.828125,,,,,,,,2025-09-11T21:53:55.9150000Z
275,0.29348835349082947,0.8697916865348816,,,,,,,,2025-09-11T21:53:57.1180000Z
276,0.29378655552864075,0.859375,,,,,,,,2025-09-11T21:53:58.3360000Z
277,0.270647794008255,0.8697916865348816,,,,,,,,2025-09-11T21:53:59.5720000Z
278,0.2979348599910736,0.8489583134651184,,,,,,,,2025-09-11T21:54:00.7890000Z
279,0.2775292694568634,0.8958333134651184,,,,,,,,2025-09-11T21:54:02.0040000Z
280,0.27213746309280396,0.8730158805847168,,0.27683650453885394,0.875,,0.29337574027435126,0.8627849817781168,,2025-09-11T21:59:58.4930000Z
